-0.045025
-0.04498
-0.044987
-0.045031
-0.04498
-0.044984
-0.045014
-0.044985
-0.044979
-0.044998
-0.044988
-0.044973
-0.044981
-0.044989
-0.044965
-0.044962
-0.044988
-0.044955
-0.044961
-0.044986
-0.044944
-0.04495
-0.044983
-0.044932
-0.044937
-0.044977
-0.044924
-0.044922
-0.044936
-0.044916
-0.044906
-0.044909
-0.044907
-0.044889
-0.044881
-0.044896
-0.04487
-0.044851
-0.044884
-0.044849
-0.044853
-0.04487
-0.044827
-0.04483
-0.044854
-0.044803
-0.044806
-0.044836
-0.044777
-0.04478
-0.044779
-0.044761
-0.044753
-0.044755
-0.04469
-0.044616
-0.044559
-0.044446
-0.044306
-0.044189
-0.043872
0.010189
-0.053866
-0.015309
0.35677
0.7868
0.84245
0.47569
1.7036
1.5548
1.2783
0.95164
2.3287
2.0753
1.7756
1.4792
1.2611
1.175
2.3784
2.1053
1.898
1.7446
1.6593
1.6738
2.6157
2.4375
2.3251
2.1946
2.1824
2.2049
2.2797
3.0004
2.8957
2.8323
2.7845
2.7828
2.8159
2.8859
2.9723
3.5774
3.4802
3.4762
3.4715
3.5054
3.5231
3.5874
3.6688
3.7612
4.2614
4.2734
4.261
4.2862
4.3062
4.358
4.4075
4.4799
4.5594
4.6418
4.7385
5.1448
5.1583
