-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
-4.5048,-8.9304,-13.227,-17.349,-21.293,-25.069,-28.699,-32.195,-35.559,-38.798,-41.888,-44.759,-47.507,-50.217,-52.603,-54.985,-57.004,-58.962,-60.422,-61.398,-62.396,-63.299,-64.067,-64.877,-65.803,-66.618,-67.553,-68.387,-69.028,-69.449,-69.862,-70.119,-70.308,-69.705,-69.379,-69.521,-69.918,-70.562,-70.993,-72.387,-74.019,-75.423,-75.842,-76.825,-77.552,-78.48,-79.639,-80.085,-80.339
